,filepath,x_centroid,y_centroid,x_min,y_min,x_max,y_max,detection_confidence
0,/Volumes/SmithL0/2026/BIOL470/Final/0415/bee_0415_exp_04/final_bee_0415_exp_04_air_cam1_2026-04-16_00-38-06.mp4,3021.5,912.0,2738,701,3305,1123,0.74257827
1,/Volumes/SmithL0/2026/BIOL470/Final/0415/bee_0415_exp_04/final_bee_0415_exp_04_air_cam1_2026-04-16_00-38-06.mp4,3020.0,919.0,2728,723,3312,1115,0.7331729
2,/Volumes/SmithL0/2026/BIOL470/Final/0415/bee_0415_exp_04/final_bee_0415_exp_04_air_cam1_2026-04-16_00-38-06.mp4,3031.5,933.0,2744,720,3319,1146,0.7036503
3,/Volumes/SmithL0/2026/BIOL470/Final/0415/bee_0415_exp_04/final_bee_0415_exp_04_air_cam1_2026-04-16_00-38-06.mp4,3050.5,925.5,2737,716,3364,1135,0.70433336
4,/Volumes/SmithL0/2026/BIOL470/Final/0415/bee_0415_exp_04/final_bee_0415_exp_04_air_cam1_2026-04-16_00-38-06.mp4,3045.5,943.5,2734,733,3357,1154,0.7162862
5,/Volumes/SmithL0/2026/BIOL470/Final/0415/bee_0415_exp_04/final_bee_0415_exp_04_air_cam1_2026-04-16_00-38-06.mp4,3033.5,953.0,2740,737,3327,1169,0.6620497
6,/Volumes/SmithL0/2026/BIOL470/Final/0415/bee_0415_exp_04/final_bee_0415_exp_04_air_cam1_2026-04-16_00-38-06.mp4,3043.0,949.5,2747,704,3339,1195,0.64250284
7,/Volumes/SmithL0/2026/BIOL470/Final/0415/bee_0415_exp_04/final_bee_0415_exp_04_air_cam1_2026-04-16_00-38-06.mp4,3042.5,960.0,2742,727,3343,1193,0.7123717
8,/Volumes/SmithL0/2026/BIOL470/Final/0415/bee_0415_exp_04/final_bee_0415_exp_04_air_cam1_2026-04-16_00-38-06.mp4,3054.0,962.0,2743,746,3365,1178,0.70483375
9,/Volumes/SmithL0/2026/BIOL470/Final/0415/bee_0415_exp_04/final_bee_0415_exp_04_air_cam1_2026-04-16_00-38-06.mp4,3051.0,971.0,2739,749,3363,1193,0.68903995
